candidato,tweet
lula,"Cacique Raoni Metuktire, 90 anos, dedicou sua vida à defesa da Amazônia e dos povos da floresta. É reconhecido por indígenas e ribeirinhos como um dos principais representantes da luta pela preservação da floresta e dos povos amazônicos. #EquipeLula https://t.co/MHxcWfzqGM"
lula,"Aline Sousa, 33 anos, catadora desde os 14 anos e a 3ª geração de catadora na família. Mãe de filhos 6 meninos e 1 menina, em 2012 Aline foi eleita diretora Secretária da Rede CENTCOOP-DF e 3 anos depois a primeira presidenta da entidade. #EquipeLula https://t.co/zgSwBkTUqt"
lula,"Francisco, 10 anos, morador de Itaquera, na periferia de São Paulo. Em 2019 esteve em Curitiba para dar ""Bom dia Presidente Lula"". Depois de assistir ao filme com a vida do Lula, Francisco diz que também pode ser presidente. #EquipeLula https://t.co/5V545bv3oV"
lula,"Os brasileiros e brasileiras que entregaram a faixa para Lula. #EquipeLula

📸: @ricardostuckert https://t.co/pCvcogjzOP"
lula,"#PosseDoLula

- Discurso no Congresso Nacional: https://t.co/jQvvAwcjaC
- Discurso no parlatório ao povo brasileiro: https://t.co/zat0yMdTbr #EquipeLula"
lula,"Hoje, a alegria toma posse do Brasil, de braços dados com a esperança.

📸: @ricardostuckert https://t.co/wetyCJcrkg"
lula,"Na luta pelo bem do Brasil, usaremos as armas que nossos adversários mais temem: a verdade, que se sobrepôs à mentira; a esperança, que venceu o medo; e o amor, que derrotou o ódio. Viva o Brasil. E viva o povo brasileiro!"
lula,Quero terminar pedindo a cada um e a cada uma de vocês: que a alegria de hoje seja a matéria-prima da luta de amanhã e de todos os dias que virão. Que a esperança de hoje fermente o pão que há de ser repartido entre todos.
lula,"Precisamos, todos juntos, reconstruir e transformar o Brasil. É urgente e necessária a formação de uma frente ampla contra a desigualdade, que envolva a sociedade como um todo. É tempo de união e reconstrução."
lula,"Em meus quatro anos de mandato, vamos trabalhar todos os dias para o Brasil vencer o atraso de mais de 350 anos de escravidão. Para recuperar o tempo e as oportunidades perdidas nesses últimos anos. Para reconquistar seu lugar de destaque no mundo."
lula,"Fiz questão de dizer ao longo de toda a campanha: o Brasil tem jeito. E volto a dizer com toda convicção, mesmo diante do quadro de destruição revelado pelo Gabinete de Transição: o Brasil tem jeito. Depende de nós, de todos nós."
lula,"Agora é hora de voltar a cuidar do Brasil. Gerar empregos, reajustar o salário mínimo acima da inflação, baratear o preço dos alimentos. Criar mais vagas nas universidades, investir na saúde, na educação, ciência e cultura. Retomar obras de infraestrutura e Minha Casa Minha Vida."
lula,"Essa extraordinária vitória da democracia nos obriga a olhar para a frente e a esquecer nossas diferenças, que são muito menores que aquilo que nos une para sempre: o amor pelo Brasil e a fé inquebrantável em nosso povo."
lula,"O que o povo brasileiro sofreu nestes últimos anos foi a lenta e progressiva construção de um genocídio. Vivemos um dos piores períodos da nossa história. Uma era de sombras, de incertezas e de muito sofrimento. Mas esse pesadelo chegou ao fim."
lula,"Nos nossos governos, nunca houve nem haverá gastança alguma. Sempre investimos, e voltaremos a investir, em nosso bem mais precioso: o povo brasileiro."
lula,"O Brasil consolidou-se como referência mundial no combate à desigualdade e à fome, e passou a ser internacionalmente respeitado. Fomos capazes de realizar tudo isso cuidando com total responsabilidade das finanças do país. Nunca fomos irresponsáveis com o dinheiro público."
lula,"Fortalecemos o nosso Sistema Único de Saúde. E quero aproveitar pra fazer um agradecimento especial aos  profissionais do SUS, pela grandiosidade do trabalho durante a pandemia. Enfrentaram bravamente, ao mesmo tempo, um vírus letal e um governo irresponsável e desumano."
lula,"Fizermos o Farmácia Popular e o Mais Médicos, que levou atendimento a cerca de 60 milhões de brasileiros e brasileiras, nas periferias das grandes cidades. Criamos o Brasil Sorridente, para cuidar da saúde bucal de todos os brasileiros e brasileiras."
lula,Combatemos um dos grandes focos de desigualdade – o acesso à saúde. O direito à vida não pode ser refém da quantidade de dinheiro que se tem no banco.
lula,"Em nossos governos, o Brasil conciliou crescimento econômico recorde com a maior inclusão social da história. E se tornou a sexta maior economia do mundo, ao mesmo tempo em que 36 milhões de brasileiras e brasileiros saíram da extrema pobreza."
lula,"Mas não nos interessa viver do passado. Por isso, longe de qualquer saudosismo, nosso legado será sempre o espelho do futuro que vamos construir para este país."
lula,"Reassumo o compromisso de cuidar de todos, sobretudo daqueles que mais necessitam. De acabar outra vez com a fome. Temos um imenso legado, ainda vivo na memória de cada brasileiro e brasileira, beneficiário ou não das políticas públicas que fizeram uma revolução neste país."
lula,"Foi para combater a desigualdade e suas sequelas que nós vencemos a eleição. Esta será a grande marca do nosso governo. Dessa luta fundamental surgirá um país transformado. Um país de todos, por todos e para todos. Um país generoso e solidário, que não deixará ninguém para trás."
lula,"É inaceitável que continuemos a conviver com o preconceito, a discriminação e o racismo. Somos um povo de muitas cores, e todas devem ter os mesmos direitos. Ninguém terá mais ou menos amparo do Estado, ninguém será obrigado a enfrentar mais obstáculos pela cor de sua pele."
lula,"Assumimos o compromisso de combater dia e noite todas as formas de desigualdade. De renda, de gênero e de raça. Desigualdade entre quem joga comida fora e quem só se alimenta de sobras. É inadmissível que os 5% mais ricos detenham a mesma fatia de renda que os demais 95%."
lula,"Fila na porta dos açougues, em busca de ossos para aliviar a fome. E, ao mesmo tempo, filas de espera para a compra de jatinhos particulares. Tamanho abismo social é um obstáculo à construção de uma sociedade justa e democrática, e de uma economia próspera e moderna."
lula,"Há muito tempo não víamos tamanho abandono e desalento nas ruas. Mães garimpando lixo, em busca do alimento para seus filhos. Famílias inteiras dormindo ao relento, enfrentando o frio, a chuva e o medo."
lula,"O Brasil é grande, mas a real grandeza de um país reside na felicidade de seu povo. E ninguém é feliz de fato em meio a tanta desigualdade. Nos últimos anos, o Brasil voltou a ser um dos países mais desiguais do mundo."
lula,"Juntos, somos fortes. Divididos, seremos sempre o país do futuro que nunca chega, e que vive em dívida permanente com o seu povo. Se queremos construir hoje o nosso futuro, viver num país plenamente desenvolvido para todos e todas, não pode haver lugar para tanta desigualdade."
lula,"A fome é filha da desigualdade, que é mãe dos grandes males que atrasam o desenvolvimento do Brasil. A desigualdade apequena este nosso país de dimensões continentais, ao dividi-lo em partes que não se reconhecem."
lula,"Mas o principal compromisso que assumimos foi de lutar contra a desigualdade e a extrema pobreza, e garantir a cada pessoa o direito de tomar café da manhã, almoçar e jantar – e nós cumprimos esse compromisso. 20 anos depois, voltamos a um passado que julgávamos enterrado."
lula,"Recentemente, reli o discurso da minha primeira posse, em 2003. E o que li tornou ainda mais evidente o quanto o Brasil andou para trás. Aqui, nesta mesma praça, assumimos o compromisso de recuperar a dignidade e a autoestima do povo brasileiro – e recuperamos."
lula,"Ainda que nos arranquem todas as flores, uma por uma, pétala por pétala, nós sabemos que é sempre tempo de replantio, e que a primavera há de chegar. E a primavera já chegou. Hoje, a alegria toma posse do Brasil, de braços dados com a esperança."
lula,"Repito o que disse no meu pronunciamento após a vitória em 30 de outubro, sobre a necessidade de unir o nosso país. Não existem dois brasis. Somos um único país, uma grande nação. Somos todos brasileiros e brasileiras, e compartilhamos uma mesma virtude: nós não desistimos nunca."
lula,"A ninguém interessa um país em permanente pé de guerra, ou uma família vivendo em desarmonia. É hora de reatarmos os laços com amigos e familiares, rompidos pelo discurso de ódio e pela disseminação de tantas mentiras. O povo brasileiro rejeita a violência de uma pequena minoria."
lula,"Quero me dirigir também aos que optaram por outros candidatos. Vou governar para os 215 milhões de brasileiros e brasileiras, e não apenas para quem votou em mim. Vou governar para todas e todos, olhando para o nosso luminoso futuro em comum, e não pelo retrovisor de um passado."
lula,"Que tiveram a coragem de vestir a nossa camisa e, ao mesmo tempo, agitar a bandeira do Brasil – quando uma minoria violenta e antidemocrática tentava censurar nossas cores e se apropriar do verde-amarelo, que pertence a todo o povo brasileiro."
lula,"Minha gratidão a vocês, que enfrentaram a violência política antes, durante e depois da campanha eleitoral. Que ocuparam as redes sociais, e que tomaram as ruas, debaixo de sol e chuva, nem que fosse para conquistar um único e precioso voto."
lula,"Quero começar fazendo uma saudação especial. Uma forma de lembrar e retribuir o carinho e a força que recebia todos os dias do povo brasileiro – representado pela Vigília Lula Livre –, num dos momentos mais difíceis da minha vida.

Boa tarde, povo brasileiro!"
lula,"Hoje começamos uma nova etapa na história do Brasil.

📸: @ricardostuckert https://t.co/UuKghbZu6O"
lula,"Minha mais importante missão será honrar a confiança recebida e corresponder às esperanças de um povo sofrido, que jamais perdeu a fé no futuro nem em sua capacidade de superar os desafios. Com a força do povo e as bênçãos de Deus, haveremos der reconstruir este país."
lula,"Reafirmo, para o Brasil e para o mundo, a convicção de que a Política, em seu mais elevado sentido – e apesar de todas as suas limitações – é o melhor caminho para o diálogo entre interesses divergentes. Negar a política, desvalorizá-la e criminalizá-la é o caminho das tiranias."
lula,"A relevância da eleição no Brasil refere-se, por fim, às ameaças que o modelo democrático vem enfrentando. Ao redor do planeta, articula-se uma onda de extremismo autoritário que dissemina o ódio e a mentira por meios tecnológicos que não se submetem a controles transparentes."
lula,"O Brasil tem de ser dono de si mesmo, dono de seu destino. Tem de voltar a ser um país soberano. Com soberania e responsabilidade seremos respeitados para compartilhar essa grandeza com a humanidade – solidariamente, jamais com subordinação."
lula,"Os olhos do mundo estiveram voltados para o Brasil nestas eleições. O mundo espera que o Brasil volte a ser um líder no enfrentamento à crise climática e um exemplo de país social e ambientalmente responsável, capaz de promover o crescimento econômico com distribuição de renda."
lula,"O modelo que propomos, aprovado nas urnas, exige, sim, compromisso com a responsabilidade, a credibilidade e a previsibilidade. Não podemos fazer diferente. Teremos de fazer melhor."
lula,"Estamos revogando os criminosos decretos de ampliação do acesso a armas e munições, que tanta insegurança e tanto mal causaram às famílias brasileiras. O Brasil não quer mais armas; quer paz e segurança para seu povo."
lula,"Este paradoxo só se explica pela atitude criminosa de um governo negacionista e insensível à vida. As responsabilidades por este genocídio hão de ser apuradas e não devem ficar impunes. O que nos cabe, no momento, é prestar solidariedade aos familiares de quase 700 mil vítimas."
lula,"O Ministério da Justiça e da Segurança Pública atuará para harmonizar os Poderes e entes federados no objetivo de promover a paz onde ela é mais urgente: nas comunidades pobres, no seio das famílias vulneráveis ao crime organizado, às milícias e à violência, venha de onde vier."
lula,"O período que se encerra foi marcado por uma das maiores tragédias: a Covid-19. Em nenhum outro país a quantidade de vítimas fatais foi tão alta proporcionalmente à população quanto no Brasil, um dos países mais preparados para enfrentar emergências sanitárias, graças ao SUS."
lula,"Sob a proteção de Deus, inauguro este mandato reafirmando que no Brasil a fé pode estar presente em todas as moradas, nos diversos templos, igrejas e cultos. Neste país todos poderão exercer livremente sua religiosidade."
lula,Estamos refundando também o Ministério das Mulheres para demolir este castelo secular de desigualdade e preconceito.
lula,"É inadmissível que as mulheres recebam menos que os homens, realizando a mesma função. Que não sejam reconhecidas em um mundo político machista. Que sejam assediadas impunemente nas ruas e no trabalho. Que sejam vítimas da violência dentro e fora de casa."
lula,"Que brotem todas as flores e sejam colhidos todos os frutos da nossa criatividade, Que todos possam dela usufruir, sem censura nem discriminações."
lula,"Não é admissível que negros e pardos continuem sendo a maioria pobre e oprimida. Criamos o Ministério da Promoção da Igualdade Racial para ampliar a política de cotas, além de retomar as políticas voltadas para o povo negro e pardo na saúde, educação e cultura."
lula,"Estamos refundando o Ministério da Cultura, com a ambição de retomar mais intensamente as políticas de incentivo e de acesso aos bens culturais, interrompidas pelo obscurantismo nos últimos anos.  Uma política cultural democrática não pode temer a crítica nem eleger favoritos."
